index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
1691,req.ParseReceiverCanonicalOwner,normative-requirement,parsing,required,parser.permissions,"parsing, permissions, receivers, oracle.coverage",Assigns canonical ParseReceiver rules to section 15.2.2 and limits this section to the permission-specific token inventory.,28311
1692,def.PermissionAstForms,formal-definition,parsing,required,parser.permissions,"parsing, ast, permissions, receivers, oracle.reference-model, oracle.coverage","Defines permission AST forms for permissions, permission-qualified types, and receiver shorthands.",28327
1693,def.PermissionQualifiedTypeAst,formal-definition,parsing,required,parser.permissions,"parsing, ast, permissions, types, oracle.reference-model, oracle.coverage",Defines permission-qualified type AST representation as TypePerm over a permission and unqualified base type.,28345
1694,def.PermissionQualifierSemantics,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, oracle.reference-model, oracle.coverage","Defines a permission as a type qualifier governing access, mutation, and aliasing, with const as the default.",28361
1695,req.PermissionRegimesDistinct,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, type-system, diagnostics, oracle.behavior, oracle.coverage","Requires const, shared, and unique to be distinct permission regimes without implicit subtype or coercion ordering.",28375
1696,def.PermissionRegimeProperties,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, oracle.reference-model, oracle.coverage","Defines read, write, aliasing, and synchronization properties of permission regimes.",28389
1697,req.PermissionRegimeConstraints,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, mutation, ownership, oracle.behavior, oracle.coverage",Defines const mutation prohibition and states that unique/shared access does not imply cleanup responsibility.,28409
1698,def.SharedPermissionOperationMatrix,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, key-system, oracle.reference-model, oracle.coverage",Defines permitted shared operations and required key modes.,28427
1699,conformance.PermissionDynamicSemantics,semantic-requirement,runtime,required,runtime.permissions,"runtime, permissions, key-system, oracle.behavior, oracle.coverage","Defines runtime behavior of const, unique, and shared permission qualifiers.",28451
1700,conformance.PermissionLayoutNeutrality,lowering-rule,lowering,required,lowering.permissions,"lowering, permissions, layout, oracle.coverage",Requires permission qualifiers not to alter value layout.,28471
1701,Layout-Perm,formal-rule,semantic-analysis,required,checker.permissions,"parsing, semantic-analysis, permissions, receivers, runtime, lowering, oracle.coverage",Defines Layout-Perm from conformance.PermissionForms.,28485
1702,SizeOf-Perm,formal-rule,semantic-analysis,required,checker.permissions,"parsing, semantic-analysis, permissions, receivers, runtime, lowering, oracle.coverage",Defines SizeOf-Perm from conformance.PermissionForms.,28501
1703,AlignOf-Perm,formal-rule,semantic-analysis,required,checker.permissions,"parsing, semantic-analysis, permissions, receivers, runtime, lowering, oracle.coverage",Defines AlignOf-Perm from conformance.PermissionForms.,28517
1704,req.PermissionFormsLoweringDiagnostics,lowering-rule,lowering,required,lowering.permissions,"lowering, permissions, abi, oracle.coverage",Assigns ABI and LLVM lowering for permission-qualified types to Chapter 24.,28533
1705,req.PermissionFormsDiagnosticOwnership,normative-requirement,diagnostics,required,diagnostics.permissions,"diagnostics, permissions, receivers, oracle.coverage",Assigns permission-form diagnostics to use-site diagnostics and consuming typing rules.,28549
1706,conformance.AliasAndExclusivityRules,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, aliasing, exclusivity, oracle.reference-model, oracle.coverage",States that alias and exclusivity rules introduce no additional concrete syntax.,28566
1707,req.AliasExclusivityNoParsingRules,semantic-requirement,parsing,required,parser.permissions,"parsing, permissions, aliasing, exclusivity, oracle.syntax, oracle.coverage",States that alias and exclusivity rules introduce no additional parsing rules.,28584
1708,req.AliasExclusivityNoAstForms,semantic-requirement,parsing,required,parser.permissions,"parsing, ast, permissions, aliasing, exclusivity, oracle.reference-model, oracle.coverage",States that alias and exclusivity rules introduce no additional AST forms beyond existing permission-qualified types and place/path forms.,28600
1709,def.AliasingByOverlappingStorage,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, aliasing, oracle.reference-model, oracle.coverage",Defines path aliasing by overlapping storage locations.,28618
1710,req.UniqueExclusivityInvariant,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, aliasing, exclusivity, oracle.behavior, oracle.coverage",Requires a unique path not to overlap any other path except itself.,28634
1711,def.PermissionCoexistenceMatrix,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, aliasing, exclusivity, oracle.reference-model, oracle.coverage",Defines which additional permissions may coexist with existing permissions.,28650
1712,conformance.AliasExclusivityDynamicSemantics,semantic-requirement,runtime,required,runtime.permissions,"runtime, permissions, aliasing, exclusivity, key-system, binding-state, oracle.behavior, oracle.coverage",States that alias and exclusivity rules introduce no runtime mechanism beyond shared key synchronization and binding activity rules.,28670
1713,conformance.AliasExclusivityLowering,lowering-rule,lowering,required,lowering.permissions,"lowering, permissions, aliasing, exclusivity, oracle.coverage",States that alias and exclusivity rules introduce no lowering rules beyond permission-qualified layout and ABI rules.,28686
1714,req.AliasExclusivityDiagnosticOwnership,normative-requirement,diagnostics,required,diagnostics.permissions,"diagnostics, permissions, aliasing, exclusivity, oracle.coverage",Assigns alias and exclusivity diagnostics to consuming typing and use-site rules.,28702
1715,req.BindingActivityNoConcreteSyntax,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",States that binding activity states introduce no additional concrete syntax.,28718
1716,req.BindingActivityNoParsingRules,semantic-requirement,parsing,required,parser.permissions,"parsing, permissions, unique-access, binding-state, oracle.syntax, oracle.coverage",States that binding activity states introduce no additional parsing rules.,28736
1717,req.BindingActivityNoAstNode,semantic-requirement,parsing,required,parser.permissions,"parsing, ast, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",States that binding activity state is a semantic state machine over bindings with no dedicated AST node.,28752
1718,def.UniqueBindingActivityStates,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Defines Active and Inactive states for unique-permission bindings and their permitted operations.,28768
1719,Inactive-Enter,formal-rule,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Defines formal rule Inactive-Enter from rules.BindingActivityStates.,28787
1720,Inactive-Exit,formal-rule,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Defines formal rule Inactive-Exit from rules.BindingActivityStates.,28805
1721,req.InactiveUniqueBindingNoDirectUse,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Requires the original unique binding to be unusable while inactive.,28823
1722,req.BindingActivityNoAliasCreation,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Requires binding inactivity to suspend direct unique use without creating aliases.,28839
1723,req.BindingActivityDeterministicReactivation,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, unique-access, binding-state, oracle.reference-model, oracle.coverage",Requires inactive unique bindings to return to active state when the admissible-use scope ends.,28853
1724,conformance.BindingActivityLowering,lowering-rule,lowering,required,checker.permissions,"lowering, permissions, unique-access, binding-state, oracle.coverage",States that binding activity has no feature-local lowering and is enforced by static semantics plus evaluation contexts.,28867
1725,req.BindingActivityDiagnosticOwnership,semantic-requirement,diagnostics,required,checker.permissions,"diagnostics, permissions, unique-access, binding-state, oracle.coverage",Assigns binding activity diagnostics to consuming typing rules and declares no standalone diagnostic table here.,28883
1726,req.PermissionAdmissibilityNoAdditionalSyntax,semantic-requirement,parsing,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, diagnostics, lowering, oracle.reference-model, oracle.coverage",States that permission admissibility introduces no additional concrete syntax beyond existing permission forms.,28902
1727,req.PermissionAdmissibilityNoAdditionalParsing,semantic-requirement,parsing,required,parser,"parsing, semantic-analysis, permissions, receivers, method-calls, arguments, oracle.coverage",States that permission admissibility introduces no additional parser rules.,28918
1728,def.PermissionAdmissibilityAstInputs,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage",Defines the existing AST forms over which permission admissibility is evaluated.,28934
1729,req.PermissionAdmissibilityScope,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage","Defines permission admissibility as caller satisfaction for receiver and non-consuming parameter permissions, not subtyping or coercion.",28953
1730,def.PermAdmitsJudgementSet,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage",Defines the permission admissibility judgement set.,28969
1731,def.PermissionAdmissibilityPairs,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage",Defines the exact caller and required permission pairs accepted by PermAdmits.,28983
1732,req.PermAdmitsUseSitesNoTypeRewrite,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage","Requires PermAdmits at receiver, key-mediated operation, and non-consuming argument sites while forbidding static type rewriting.",29003
1733,def.MethodReceiverPermissionAdmissibility,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, oracle.reference-model, oracle.coverage",Defines method receiver callability in terms of PermAdmits.,29017
1734,def.MethodReceiverPermissionMatrix,formal-definition,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, oracle.reference-model, oracle.coverage","Defines the method receiver permission callability matrix for const, shared, and unique callers.",29035
1735,req.PermissionAdmissibilityNoImplicitConversion,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage","Forbids implicit conversion, coercion, rebinding, or alias creation from unique to shared or const.",29053
1736,req.PermissionQualifiedSubtypingPermissionEquality,semantic-requirement,semantic-analysis,required,checker.types,"semantic-analysis, permissions, subtyping, oracle.reference-model, oracle.coverage",References the type-system core rule that permission-qualified subtyping requires permission equality.,29069
1737,conformance.PermissionAdmissibilityRuntimeIdentity,semantic-requirement,runtime,required,runtime,"runtime, permissions, receivers, method-calls, arguments, oracle.reference-model, oracle.coverage",Requires permission admissibility not to rewrite runtime values or runtime type identity.,29083
1738,conformance.PermissionAdmissibilitySharedKeyGate,semantic-requirement,semantic-analysis,required,checker.permissions,"semantic-analysis, runtime, permissions, shared-access, key-system, oracle.reference-model, oracle.coverage",Requires shared-operation admissibility to gate access before Chapter 19 runtime key behavior applies.,29099
1739,conformance.PermissionAdmissibilityLowering,lowering-rule,lowering,required,codegen,"lowering, permissions, receivers, method-calls, arguments, oracle.coverage",States that permission admissibility is a static gate and introduces no runtime representation or ABI forms.,29113
1740,diagnostics.PermissionAdmissibility,diagnostic-table,diagnostics,required,checker.permissions,"diagnostics, permissions, receivers, method-calls, arguments, oracle.diagnostics, oracle.coverage","Defines diagnostics for permission admissibility, aliasing, inactive use, and related permission checks.",29129
1741,grammar.ImportDeclarationSyntax,grammar,parsing,required,parser,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines import declaration grammar and its module_path dependency.,29155
1742,req.ImportDeclarationParserBranch,semantic-requirement,parsing,required,parser,"parsing, modules, imports, name-resolution, oracle.coverage",Requires import declarations to be parsed by the item parser using the import-specific branch.,29175
1743,Parse-Import,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Import from rules.ImportDeclarations.,29191
1744,def.ImportDeclAst,formal-definition,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines ImportDecl as a top-level AST item and its fields.,29209
1745,req.ImportDeclarationBindingSemanticsScope,semantic-requirement,semantic-analysis,required,checker.modules,"semantic-analysis, modules, imports, name-resolution, oracle.reference-model, oracle.coverage",Defines import declaration static semantics as binding effects after successful import path resolution.,29227
1746,Import-Path,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Import-Path from rules.ImportDeclarations.,29243
1747,Import-Path-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Import-Path-Err from rules.ImportDeclarations.,29261
1748,Bind-Import,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Bind-Import from rules.ImportDeclarations.,29279
1749,Bind-Import-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Bind-Import-Err from rules.ImportDeclarations.,29297
1750,ResolveItem-Import,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveItem-Import from rules.ImportDeclarations.,29315
1751,conformance.ImportDeclarationDynamicSemantics,semantic-requirement,runtime,required,runtime,"parsing, semantic-analysis, modules, imports, name-resolution, lowering, diagnostics, oracle.reference-model, oracle.coverage",Requires import declarations to be compile-time only with no runtime action.,29332
1752,conformance.ImportDeclarationLowering,lowering-rule,lowering,required,codegen,"lowering, modules, imports, name-resolution, oracle.coverage",Requires import declarations to have no construct-specific lowering beyond name binding and module visibility effects.,29348
1753,diagnostics.ImportDeclarations,diagnostic-table,diagnostics,required,checker.modules,"diagnostics, modules, imports, name-resolution, oracle.diagnostics, oracle.coverage",Defines import declaration diagnostics.,29364
1754,req.ImportDeclarationDiagnosticOwnership,semantic-requirement,diagnostics,required,checker.modules,"diagnostics, modules, imports, name-resolution, visibility, oracle.coverage",Assigns import-coverage and accessibility diagnostics to their owning sections.,29382
1755,grammar.UsingDeclarationSyntax,grammar,parsing,required,parser,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines using declaration grammar and its module_path dependency.,29399
1756,Parse-Using-Wildcard,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Using-Wildcard from rules.UsingDeclarations.,29426
1757,Parse-Using-List,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Using-List from rules.UsingDeclarations.,29444
1758,Parse-Using-Item,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Using-Item from rules.UsingDeclarations.,29462
1759,Parse-UsingSpec,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingSpec from rules.UsingDeclarations.,29480
1760,Parse-UsingList-Empty,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingList-Empty from rules.UsingDeclarations.,29498
1761,Parse-UsingList-Cons,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingList-Cons from rules.UsingDeclarations.,29516
1762,Parse-UsingListTail-End,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingListTail-End from rules.UsingDeclarations.,29534
1763,Parse-UsingListTail-TrailingComma,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingListTail-TrailingComma from rules.UsingDeclarations.,29552
1764,Parse-UsingListTail-Comma,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-UsingListTail-Comma from rules.UsingDeclarations.,29570
1765,def.UsingDeclAst,formal-definition,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines UsingDecl as a top-level AST item and its clause forms.,29588
1766,req.UsingDeclarationBindingSemanticsScope,semantic-requirement,semantic-analysis,required,checker.modules,"semantic-analysis, modules, using, name-resolution, visibility, oracle.reference-model, oracle.coverage","Defines using declaration static semantics as the bindings produced by each using form after path resolution, import coverage, and accessibility checks.",29614
1767,def.UsingSpecName,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, modules, using, name-resolution, oracle.reference-model, oracle.coverage",Defines name selection for a using specifier with optional alias.,29630
1768,def.UsingSpecNames,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, modules, using, name-resolution, oracle.reference-model, oracle.coverage",Defines mapped using specifier names for a using list.,29646
1769,Using-Item,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-Item from rules.UsingDeclarations.,29660
1770,Using-Item-Public-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-Item-Public-Err from rules.UsingDeclarations.,29678
1771,Using-List,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-List from rules.UsingDeclarations.,29696
1772,Using-Wildcard-Warn,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-Wildcard-Warn from rules.UsingDeclarations.,29714
1773,Using-Wildcard,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-Wildcard from rules.UsingDeclarations.,29732
1774,Using-List-Dup,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-List-Dup from rules.UsingDeclarations.,29750
1775,Using-List-Public-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Using-List-Public-Err from rules.UsingDeclarations.,29768
1776,Bind-Using,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Bind-Using from rules.UsingDeclarations.,29786
1777,Bind-Using-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Bind-Using-Err from rules.UsingDeclarations.,29804
1778,ResolveItem-Using,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveItem-Using from rules.UsingDeclarations.,29822
1779,conformance.UsingDeclarationDynamicSemantics,semantic-requirement,runtime,required,runtime,"parsing, semantic-analysis, modules, using, name-resolution, visibility, diagnostics, oracle.reference-model, oracle.coverage",Requires using declarations to be compile-time only with no runtime action.,29839
1780,conformance.UsingDeclarationLowering,lowering-rule,lowering,required,codegen,"lowering, modules, using, name-resolution, oracle.coverage",Requires using declarations to have no construct-specific lowering beyond name binding.,29855
1781,diagnostics.UsingDeclarations,diagnostic-table,diagnostics,required,checker.modules,"diagnostics, modules, using, name-resolution, visibility, oracle.diagnostics, oracle.coverage",Defines using declaration diagnostics.,29871
1782,req.UsingDeclarationDiagnosticOwnership,semantic-requirement,diagnostics,required,checker.modules,"diagnostics, modules, using, imports, oracle.coverage",Assigns missing required cross-assembly import diagnostics to the import coverage section.,29892
1783,grammar.StaticDeclarationSyntax,grammar,parsing,required,parser,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines static declaration and binding declaration grammar.,29909
1784,def.StaticDeclTopLevelItems,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, initialization, oracle.reference-model, oracle.coverage",Defines StaticDecl as the chapter term for top-level let and var items.,29928
1785,req.StaticDeclParserOwnership,semantic-requirement,parsing,required,parser,"parsing, module-scope-storage, initialization, oracle.coverage",Requires StaticDecl parsing to use the item parser and shared binding parser.,29942
1786,Parse-Static-Decl,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Static-Decl from rules.StaticDeclarations.,29958
1787,def.StaticDeclAst,formal-definition,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines StaticDecl AST fields and mutability discriminator.,29976
1788,req.StaticDeclModuleScopeBindingSemantics,semantic-requirement,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, initialization, oracle.reference-model, oracle.coverage",Requires top-level let and var declarations to be module-scope bindings named from their bound pattern.,29994
1789,def.StaticVisOk,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, visibility, oracle.reference-model, oracle.coverage",Defines the visibility admissibility predicate for module-scope let and var declarations.,30010
1790,Bind-Static,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Bind-Static from rules.StaticDeclarations.,30024
1791,WF-StaticDecl,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule WF-StaticDecl from rules.StaticDeclarations.,30042
1792,WF-StaticDecl-Ann-Mismatch,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule WF-StaticDecl-Ann-Mismatch from rules.StaticDeclarations.,30060
1793,WF-StaticDecl-MissingType,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule WF-StaticDecl-MissingType from rules.StaticDeclarations.,30078
1794,StaticVisOk-Err,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule StaticVisOk-Err from rules.StaticDeclarations.,30096
1795,ResolveItem-Static,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveItem-Static from rules.StaticDeclarations.,30114
1796,conformance.StaticDeclarationDynamicSemantics,semantic-requirement,runtime,required,runtime,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Requires StaticDecl to introduce module-scope storage initialized and destroyed by the module lifecycle framework.,30132
1797,def.ConstInitJudgementSet,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, oracle.reference-model, oracle.coverage",Defines the constant-initialization judgement set for static declarations.,30148
1798,def.ConstInitLiteralEncoding,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, constants, oracle.reference-model, oracle.coverage",Defines constant initialization as literal encoding through EncodeConst.,30164
1799,def.StaticName,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, name-resolution, oracle.reference-model, oracle.coverage",Defines StaticName for identifier-pattern static bindings.,30178
1800,def.StaticBindTypes,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, initialization, type-checking, oracle.reference-model, oracle.coverage",Defines StaticBindTypes from a binding pattern checked against BindType.,30194
1801,def.StaticBindList,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, initialization, patterns, oracle.reference-model, oracle.coverage",Defines StaticBindList as the pattern names of a static binding.,30208
1802,def.StaticBindingFunctionSignature,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, oracle.reference-model, oracle.coverage",Defines the StaticBinding helper function type.,30222
1803,def.StaticSym,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, symbols, oracle.reference-model, oracle.coverage",Defines static symbol selection for single-name and multi-name static declarations.,30236
1804,Emit-Static-Const,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Emit-Static-Const from rules.StaticDeclarations.,30252
1805,Emit-Static-Init,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Emit-Static-Init from rules.StaticDeclarations.,30270
1806,Emit-Static-Multi,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Emit-Static-Multi from rules.StaticDeclarations.,30288
1807,def.InitSym,formal-definition,lowering,required,codegen,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines the module initialization symbol path signature.,30306
1808,InitFn,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule InitFn from rules.StaticDeclarations.,30320
1809,def.DeinitSym,formal-definition,lowering,required,codegen,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines the module deinitialization symbol path signature.,30338
1810,DeinitFn,formal-rule,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule DeinitFn from rules.StaticDeclarations.,30352
1811,def.StaticItems,formal-definition,semantic-analysis,required,checker.modules,"parsing, semantic-analysis, module-scope-storage, initialization, lowering, diagnostics, oracle.reference-model, oracle.coverage",Defines StaticItems for a project module.,30370
1812,def.StaticItemOf,formal-definition,semantic-analysis,required,checker.modules,"semantic-analysis, module-scope-storage, initialization, name-resolution, oracle.reference-model, oracle.coverage",Defines the unique static declaration item that owns a static binding name.,30384
1813,def.StaticSymPath,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, symbols, oracle.reference-model, oracle.coverage",Defines static symbol lookup by module path and binding name.,30398
1814,def.StaticAddr,formal-definition,lowering,required,codegen,"lowering, module-scope-storage, initialization, symbols, oracle.reference-model, oracle.coverage",Defines static address lookup from a static symbol path.,30412
