index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
692,def.DocCommentAssociation,formal-definition,parsing,required,parser.doc-comments,"parser, ast, documentation, oracle.reference-model, oracle.coverage",Defines doc and item sequence projections for doc-comment association.,11754
693,Attach-Doc-Line,formal-rule,parsing,required,parser.doc-comments,"parser, ast, documentation, oracle.behavior, oracle.coverage",Line doc comments attach to the first item whose span starts after the doc comment ends.,11769
694,def.LineDocTargets,formal-definition,parsing,required,parser.doc-comments,"parser, ast, documentation, oracle.reference-model, oracle.coverage",Defines line doc target lookup and line docs associated with a given item.,11787
695,Attach-Doc-Module,formal-rule,parsing,required,parser.doc-comments,"parser, ast, documentation, oracle.behavior, oracle.coverage",Module doc comments attach as module documentation.,11802
696,def.ModuleDocs,formal-definition,parsing,required,parser.doc-comments,"parser, ast, documentation, oracle.reference-model, oracle.coverage",Defines module documentation collection from module doc comments.,11820
697,def.StatementSynchronizationSet,formal-definition,parsing,required,parser.recovery,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines statement synchronization token set.,11838
698,def.ItemSynchronizationSet,formal-definition,parsing,required,parser.recovery,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines item synchronization token set.,11854
699,def.TypeSynchronizationSet,formal-definition,parsing,required,parser.recovery,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines type synchronization token set.,11870
700,Sync-Stmt-Stop,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Statement synchronization stops at a closing brace or EOF.,11884
701,Sync-Stmt-Consume,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Statement synchronization consumes a semicolon or newline.,11902
702,Sync-Stmt-Advance,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Statement synchronization advances until a statement synchronization token is reached.,11920
703,Sync-Item-Stop,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Item synchronization stops at an item synchronization token.,11938
704,Sync-Item-Advance,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Item synchronization advances until an item synchronization token is reached.,11956
705,Sync-Type-Stop,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Type synchronization stops at closing delimiters or EOF.,11974
706,Sync-Type-Consume,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage","Type synchronization consumes comma, semicolon, or newline.",11992
707,Sync-Type-Advance,formal-rule,parsing,required,parser.recovery,"parser, diagnostics, oracle.behavior, oracle.coverage",Type synchronization advances until a type synchronization token is reached.,12010
708,def.ParseErrorRuleBindings,formal-definition,parsing,required,parser.recovery,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines statement and item parse error rule bindings.,12028
709,def.ParsingDiagnosticRules,formal-definition,parsing,required,diagnostics.parsing,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines phase-1 parser diagnostic rule set.,12045
710,def.GenericParseRules,formal-definition,parsing,required,diagnostics.parsing,"parser, diagnostics, oracle.reference-model, oracle.coverage",Defines generic parse error rules that emit the shared parse syntax diagnostic.,12059
711,Parse-Syntax-Err,formal-rule,parsing,required,diagnostics.parsing,"parser, diagnostics, oracle.behavior, oracle.coverage",Generic parse syntax errors emit Parse-Syntax-Err when a generic parse error rule's premises hold.,12073
712,diagnostics.ParsingDiagnostics,diagnostic-table,parsing,required,diagnostics.parsing,"parser, diagnostics, oracle.diagnostics, oracle.coverage","Defines shared parser-level diagnostic codes, severities, detection phase, and triggering conditions.",12093
713,conformance.NoAmbientAuthorityDiscipline,semantic-requirement,static-semantics,required,authority.model,"type-checker, runtime, oracle.behavior, oracle.coverage",Establishes that observable external effects require explicit possession and use of capability values.,12118
714,def.CapabilityClass,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage",Defines the intrinsic capability class universe.,12134
715,def.CapInTypeSignature,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage",Defines CapInType as capability-class extraction from types.,12148
716,def.CapInTypeRootMappings,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage",Defines CapInType mappings for built-in capability root types.,12162
717,def.CapInTypePermission,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage",Defines capability extraction through permission-qualified types.,12185
718,def.CapInTypeStructuralCollections,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage","Defines capability extraction over tuple, array, and slice type components.",12199
719,def.CapInTypeStructuralNominal,formal-definition,static-semantics,required,authority.capabilities,"type-checker, runtime, oracle.reference-model, oracle.coverage","Defines structural capability extraction over compound nominal, modal, union, and applied types after alias expansion.",12215
720,req.CapInTypeLeastFixedPointAllowed,normative-requirement,static-semantics,optional,authority.capabilities,"type-checker, oracle.behavior, oracle.coverage",Allows implementations to compute CapInType by least fixed point over nominal and alias expansion.,12230
721,req.CapInTypeCyclesTerminate,normative-requirement,static-semantics,required,authority.capabilities,"type-checker, oracle.behavior, oracle.coverage",Requires cyclic nominal or alias expansion in CapInType computation to terminate.,12244
722,NAA-1,semantic-requirement,static-semantics,required,authority.no-ambient-authority,"type-checker, runtime, oracle.behavior, oracle.coverage",Forbids implicit or global bindings whose types carry capabilities.,12260
723,NAA-2,semantic-requirement,runtime,required,authority.no-ambient-authority,"runtime, entrypoints, oracle.behavior, oracle.coverage",Requires Context to be the only abstract-machine capability root carrier and restricts how roots enter executable and hosted-library sessions.,12275
724,NAA-3,semantic-requirement,static-semantics,required,authority.no-ambient-authority,"type-checker, runtime, oracle.behavior, oracle.coverage",Requires externally observable effects to arise only from runtime host primitives or built-in procedures/methods on capability values.,12290
725,def.CapReq,formal-definition,static-semantics,required,authority.no-ambient-authority,"type-checker, oracle.reference-model, oracle.coverage",Defines the capability requirement set for a declaration from parameter and receiver types.,12307
726,req.DirectCallCapabilityInclusion,semantic-requirement,static-semantics,required,authority.no-ambient-authority,"type-checker, diagnostics, oracle.behavior, oracle.coverage",Rejects direct calls whose target capability requirements are not included in the source declaration capability requirements.,12321
727,def.AttenuationOperations,formal-definition,runtime,required,authority.attenuation,"type-checker, runtime, oracle.reference-model, oracle.coverage",Defines the operations classified as authority attenuation operations.,12337
728,req.AttenuationMonotoneAuthority,semantic-requirement,runtime,required,authority.attenuation,"type-checker, runtime, oracle.behavior, oracle.coverage",Requires derived capabilities to grant no authority beyond their source capabilities.,12362
729,req.AttenuationChildLiveness,semantic-requirement,runtime,required,authority.attenuation,"type-checker, runtime, oracle.behavior, oracle.coverage",Requires child capabilities produced by attenuation to remain operational only while their parent capability remains live.,12376
730,req.AttenuationChildDropDoesNotDiminishParent,semantic-requirement,runtime,required,authority.attenuation,"type-checker, runtime, oracle.behavior, oracle.coverage",Requires dropping an attenuated child capability not to invalidate or diminish its parent capability.,12392
731,req.AttenuationParentDropRejectedWithLiveChildren,semantic-requirement,runtime,required,authority.attenuation,"type-checker, runtime, oracle.behavior, oracle.coverage",Rejects dropping a parent capability while any derived child capability remains live.,12406
732,req.AttenuationDelegationSubsetRouting,semantic-requirement,runtime,required,authority.attenuation,"runtime, oracle.behavior, oracle.coverage",Requires runtime delegation by an attenuated child capability to route through an equal-or-stricter authority subset.,12420
733,def.ObservableEffect,formal-definition,runtime,required,abstract-machine.observable-behavior,"optimizer, backend, runtime, oracle.reference-model, oracle.coverage",Defines the observable-effect variants used by the abstract machine.,12436
734,def.ObservableEvent,formal-definition,runtime,required,abstract-machine.observable-behavior,"optimizer, backend, runtime, oracle.reference-model, oracle.coverage",Defines which execution events are observable.,12456
735,def.ObservableBehavior,formal-definition,runtime,required,abstract-machine.observable-behavior,"optimizer, backend, runtime, oracle.reference-model, oracle.coverage",Defines observable execution behavior as an ordered observable-event trace plus final outcome.,12475
736,req.AsIfObservablePreservation,semantic-requirement,runtime,required,abstract-machine.observable-behavior,"optimizer, backend, runtime, oracle.behavior, oracle.coverage","Allows only transformations whose executions preserve observable traces, cleanup order, host and FFI effect order, outcomes, key behavior, and permission/provenance/responsibility facts.",12489
737,req.AsIfForbiddenObservableChanges,semantic-requirement,runtime,required,abstract-machine.observable-behavior,"optimizer, backend, runtime, oracle.behavior, oracle.coverage","Forbids transformations that eliminate, duplicate, reorder, suppress, invent, or reverse required observable behavior.",12509
738,def.SequencePoint,formal-definition,runtime,required,abstract-machine.sequence-points,"evaluator, optimizer, backend, runtime, oracle.reference-model, oracle.coverage","Defines sequence points in terms of completed prior observable effects, unstarted later observable effects, and determined machine state.",12530
739,def.CanonicalSequencePoints,formal-definition,runtime,required,abstract-machine.sequence-points,"evaluator, optimizer, backend, runtime, oracle.reference-model, oracle.coverage",Defines canonical sequence-point locations in Ultraviolet execution.,12547
740,req.SequencePointLTRPreservation,semantic-requirement,runtime,required,abstract-machine.sequence-points,"evaluator, optimizer, backend, runtime, oracle.behavior, oracle.coverage",Requires preservation of left-to-right subexpression order between adjacent sequence points unless observable behavior and sequence-point boundaries are preserved.,12568
741,conformance.UnsafeForeignAuthority,semantic-requirement,runtime,required,authority.unsafe-ffi,"type-checker, runtime, ffi, oracle.behavior, oracle.coverage",States that unsafe operations and FFI may escape no-ambient-authority constraints by design while capability isolation still applies.,12584
742,def.IOHostPrimitiveSets,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage","Defines IO, file, and directory host primitive sets.",12600
743,def.OtherHostPrimitiveSets,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage","Defines system, network, heap, reactor, time, and cancellation host primitive sets.",12616
744,def.HostPrimitiveUniverse,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage",Defines the complete host primitive universe.,12635
745,def.DiagnosticHostPrimitives,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage","Defines host primitives used by diagnostics, project loading, output, and tool invocation.",12649
746,def.RuntimeHostPrimitives,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage",Defines host primitives available to runtime capability operations.,12663
747,def.HostPrimitiveMappingAndFailure,formal-definition,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage",Defines host primitive diagnostic/runtime mapping and primitive failure predicate.,12677
748,req.UnmappedHostPrimitiveFailureIllFormed,semantic-requirement,runtime,required,runtime.host-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Requires unmapped failing host primitives to be ill-formed.,12692
749,conformance.IOPrimitiveOwnership,semantic-requirement,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Assigns feature-local runtime behavior for capability-bearing IO operations to this section while capability and modal declarations define type surface elsewhere.,12708
750,def.IOPrimitiveJudgments,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines state-elided IO, file, and directory primitive judgements.",12722
751,def.IOPrimitiveResultTypes,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines result types for IO, file, and directory primitives.",12736
752,def.IOStateTypes,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines handle identifiers, IO entry variants, and IO state record shape.",12772
753,def.IOStateProjections,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage",Defines filesystem state projection functions.,12788
754,def.IOEntryQueries,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage",Defines filesystem entry kind and content queries.,12806
755,def.FileHandleQueries,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines file handle state, position, length, and path queries.",12826
756,def.DirectoryIteratorQueries,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines directory iterator state, path, entries, position, and openness queries.",12851
757,def.FileFlushedQuery,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage",Defines the file-handle flushed predicate.,12877
758,def.IOExplicitStateJudgments,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines explicit-state filesystem, file, and directory primitive judgements.",12891
759,def.IOStateElidedEquivalences,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines state-elided filesystem, file, and directory primitive judgements as existential wrappers over explicit-state judgements.",12907
760,def.RestrictPathSuccess,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.reference-model, oracle.coverage",Defines successful restricted filesystem path resolution under a canonical base prefix.,12942
761,def.RestrictPathFailure,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.reference-model, oracle.coverage",Defines failed restricted filesystem path resolution.,12956
762,def.IOPathOperationSet,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.reference-model, oracle.coverage",Defines IO operations affected by filesystem restriction.,12970
763,IORestrict-Delegate,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.behavior, oracle.coverage",Restricted IO operations delegate to the parent filesystem at the restricted resolved path.,12984
764,IORestrict-InvalidPath,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.behavior, oracle.coverage",Restricted IO operations other than exists return invalid-path errors when path restriction fails.,12999
765,IORestrict-ExistsInvalidFalse,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, path-resolution, oracle.behavior, oracle.coverage",Restricted filesystem exists returns false when path restriction fails.,13014
766,def.IOPathErrorOperationSets,formal-definition,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage",Defines filesystem path-operation classes for path-error semantics.,13029
767,def.IOPathErrorPredicates,formal-definition,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage","Defines invalid path, entry existence, permission denied, busy, and other-failure predicates.",13045
768,IOPath-InvalidPath-NoData,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Path operations without data arguments return InvalidPath when path canonicalization fails.,13063
769,IOPath-InvalidPath-Data,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Path operations with data arguments return InvalidPath when path canonicalization fails.,13078
770,IOPath-NotFound,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Operations requiring an existing entry return NotFound when the entry is missing.,13093
771,IOPath-PermissionDenied,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",IO fail-map permission failures return PermissionDenied.,13108
772,IOPath-CreateWriteAlreadyExists,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Create-write returns AlreadyExists when the target entry already exists.,13123
773,IOPath-CreateDirAlreadyExistsNonDir,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Directory creation operations return AlreadyExists when an existing target is not a directory.,13138
774,IOPath-OpenDirInvalidNonDir,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",Open-directory returns InvalidPath when an existing target is not a directory.,13153
775,IOPath-Busy,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",IO fail-map busy failures return Busy.,13168
776,IOPath-OtherFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",IO fail-map generic I/O failures return IoFailure.,13183
777,def.IORemoveSemantics,formal-definition,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.reference-model, oracle.coverage",Defines non-recursive IO remove helper relations and state update helpers.,13198
778,IORemove-RemoveFile,formal-rule,runtime,required,runtime.io-primitives,"runtime, filesystem, oracle.behavior, oracle.coverage",IO remove succeeds for file entries by removing exactly the named entry.,13226
779,IORemove-RemoveOtherEntry,formal-rule,runtime,required,runtime.io-primitives,"runtime, filesystem, oracle.behavior, oracle.coverage",IO remove succeeds for other filesystem entries by removing the entry itself without following it.,13241
780,IORemove-RemoveEmptyDir,formal-rule,runtime,required,runtime.io-primitives,"runtime, filesystem, oracle.behavior, oracle.coverage",IO remove succeeds for empty directories by removing exactly the named directory entry.,13256
781,IORemove-DirectoryNotEmpty,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, filesystem, oracle.behavior, oracle.coverage",IO remove returns DirectoryNotEmpty when the named directory has child entries.,13271
782,IOReadFile-InvalidUtf8,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",IO text reads return IoFailure when the corresponding byte read is not valid UTF-8.,13286
783,FileReadAll-InvalidUtf8,formal-rule,runtime,required,runtime.io-primitives,"runtime, diagnostics, oracle.behavior, oracle.coverage",File text reads return IoFailure when the corresponding byte read is not valid UTF-8.,13301
784,IOExists-True,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage","IO existence true results imply an existing, valid path.",13316
785,IOExists-False,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",IO existence false results imply an invalid path or missing entry.,13331
786,def.FileHandleStateAndMode,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines file handle states, open-handle predicate, and handle mode projection.",13346
787,def.FileLengthAndByteLength,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage",Defines file length at path and byte length for byte and string data.,13365
788,def.DirectoryEntryOrdering,formal-definition,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.reference-model, oracle.coverage","Defines byte lexicographic ordering, directory entry keys, directory snapshots, and ordered directory entries.",13385
789,IOOpenRead-HandleState,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful read-open creates an open-read handle at position zero with source path and length.,13405
790,IOOpenWrite-HandleState,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful write-open creates an open-write handle at position zero with source path and length.,13420
791,IOOpenAppend-HandleState,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful append-open creates an open-append handle positioned at file end with source path and length.,13435
792,IOCreateWrite-HandleState,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful create-write creates an open-write handle at position zero with zero length.,13450
793,IOReadFile-DelegatesThroughHandle,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage","IO text file reads open, read all, and close a read handle.",13465
794,IOReadBytes-DelegatesThroughHandle,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage","IO byte file reads open, read all bytes, and close a read handle.",13480
795,FileReadAll-ClosedFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Reading text from a closed file handle fails with IoFailure.,13495
796,FileReadAllBytes-ClosedFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Reading bytes from a closed file handle fails with IoFailure.,13510
797,FileWrite-ClosedFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Writing to a closed file handle fails with IoFailure.,13525
798,FileFlush-ClosedFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Flushing a closed file handle fails with IoFailure.,13540
799,FileReadAll-AdvancesToEnd,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful text reads advance the handle position to the handle length.,13555
800,FileReadAllBytes-AdvancesToEnd,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful byte reads advance the handle position to the handle length.,13570
801,FileWrite-PositionUpdate,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful file writes require an open handle and update position by append or current-position mode.,13585
802,FileWrite-LengthUpdate,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful file writes update handle length to the max of previous length and new position.,13600
803,FileFlush-RecordsFlushed,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful file flush records the handle as flushed.,13615
804,FileClose-ClosesHandle,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful file close marks the handle closed.,13630
805,IOOpenDir-IteratorState,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful directory open creates an open iterator over ordered directory entries at position zero.,13645
806,DirNext-ClosedFailure,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Directory next on a closed iterator fails with IoFailure.,13660
807,DirNext-Exhausted,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Directory next returns unit when an open iterator is exhausted.,13675
808,DirNext-YieldsEntry,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Directory next returns the current entry and advances iterator position.,13690
809,DirClose-ClosesIterator,formal-rule,runtime,required,runtime.io-primitives,"runtime, capabilities, oracle.behavior, oracle.coverage",Successful directory close marks the iterator no longer open.,13705
810,def.SystemState,formal-definition,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Defines system primitive state record and state access/update helpers.,13722
811,def.SystemPrimitiveJudgments,formal-definition,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Defines state-elided and explicit-state system primitive judgements.,13739
812,def.SystemPrimitiveStateElidedEquivalences,formal-definition,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Defines state-elided system primitive judgements as existential wrappers over explicit-state judgements.,13754
813,def.EmptyStringVal,formal-definition,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Defines the empty string value used by absent environment lookups.,13770
814,System-GetEnv-Ok,formal-rule,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Evaluates SystemGetEnv to the environment value when the key is present.,13784
815,System-GetEnv-None,formal-rule,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Evaluates SystemGetEnv to the empty string value when the key is absent.,13802
816,System-Exit,formal-rule,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Evaluates SystemExit by setting the system exit code.,13820
817,System-Run,formal-rule,runtime,required,runtime.system-primitives,"runtime, capabilities, process, oracle.reference-model, oracle.coverage",Evaluates SystemRun by delegating to the host command runner without mutating system state.,13838
818,def.TimePrimitiveJudgments,formal-definition,runtime,required,runtime.time-primitives,"runtime, capabilities, clock, oracle.reference-model, oracle.coverage",Defines time capability host primitive judgment families.,13858
819,def.TimePrimitiveValueConstructors,formal-definition,runtime,required,runtime.time-primitives,"runtime, capabilities, clock, oracle.reference-model, oracle.coverage",Defines value constructors used by time primitive semantics.,13873
820,req.TimePrimitiveAttenuationSemantics,semantic-requirement,runtime,required,runtime.time-primitives,"runtime, capabilities, clock, oracle.behavior, oracle.coverage",Requires Time-derived and coarsened clock capabilities to be attenuation relations that grant no authority outside their sources.,13893
821,req.MonotonicTimePrimitiveSemantics,semantic-requirement,runtime,required,runtime.time-primitives,"runtime, capabilities, clock, oracle.behavior, oracle.coverage","Requires monotonic time primitives to provide ordered monotonic reads, resolution, elapsed-duration calculation, and precision attenuation.",13913
822,req.WallTimePrimitiveSemantics,semantic-requirement,runtime,required,runtime.time-primitives,"runtime, capabilities, clock, oracle.behavior, oracle.coverage","Requires wall-clock time primitives to provide UTC wall-clock reads, resolution reporting, failure reporting, and precision attenuation.",13932
823,def.NetworkPrimitiveJudgments,formal-definition,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.reference-model, oracle.coverage",Defines the network host restriction runtime primitive judgement.,13952
824,req.NetRestrictHostRequiredSemantics,semantic-requirement,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.behavior, oracle.coverage",Requires NetRestrictHost to be a runtime host-primitive relation with required semantics.,13966
825,req.NetRestrictHostSubsetAuthority,semantic-requirement,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.behavior, oracle.coverage",Requires a restricted network capability to grant only a subset of the source capability authority.,13980
826,req.NetRestrictHostEqualityEnforcement,semantic-requirement,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.behavior, oracle.coverage",Requires operations through a host-restricted network capability to be rejected unless their effective host equals the restriction host.,13995
827,req.NetRestrictRejectBeforeObservableEffect,semantic-requirement,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.behavior, oracle.coverage",Requires rejection by host-restricted network capabilities to happen before externally observable network effects.,14009
828,req.NetRestrictNoUnrelatedMutation,semantic-requirement,runtime,required,runtime.network-primitives,"runtime, capabilities, network, oracle.behavior, oracle.coverage",Requires NetRestrictHost not to invalidate its source capability or mutate unrelated capability state.,14023
829,def.PrimitiveReceiverHandleHelpers,formal-definition,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Defines primitive receiver helpers for file and directory handles.,14039
830,def.PrimitiveMethodNameAndOwner,formal-definition,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Defines method name extraction and method owner resolution for primitive method application.,14054
831,def.PrimCallJudgment,formal-definition,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Defines the primitive method call judgement.,14073
832,Prim-IO-OpenRead,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO open_read primitive method calls to IOOpenRead.,14087
833,Prim-IO-OpenWrite,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO open_write primitive method calls to IOOpenWrite.,14105
834,Prim-IO-OpenAppend,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO open_append primitive method calls to IOOpenAppend.,14123
835,Prim-IO-CreateWrite,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO create_write primitive method calls to IOCreateWrite.,14141
836,Prim-IO-ReadFile,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO read_file primitive method calls to IOReadFile.,14159
837,Prim-IO-ReadBytes,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO read_bytes primitive method calls to IOReadBytes.,14177
838,Prim-IO-WriteFile,formal-rule,runtime,required,runtime.primitive-method-application,"runtime, capabilities, method-dispatch, oracle.reference-model, oracle.coverage",Maps IO write_file primitive method calls to IOWriteFile.,14195
